title,description,url,author,image,published,normalized_url,source_label,category
Btrfs Working On RAID1 Round-Robin Read Balancing,It's been a while since there has been anything new to report on the Btrfs file-system's built-in RAID functionality but that is changing with RAID1 round-robin read balancing...,https://www.phoronix.com/news/Btrfs-RAID1-Round-Robin-Coming,Michael Larabel,,2024-12-15 11:20:00 +0000,https://phoronix.com/news/Btrfs-RAID1-Round-Robin-Coming,phoronix.com,AI
You can grab the Final Fantasy 7 Rebirth PC port at a big discount before launch,"Final Fantasy 7 Rebirth took me entirely by surprise earlier this year. I enjoyed the first entry in Square Enix's FF7 trilogy, Remake, a fair bit when it came out, but I wasn't exactly foaming at the mouth to play what came next. Then Rebirth was released, and I've not been able to stop thinking ab...",https://www.pcgamesn.com/final-fantasy-7-rebirth/pc-sale,Will Nelson,,2024-12-15 11:19:29 +0000,https://pcgamesn.com/final-fantasy-7-rebirth/pc-sale,pcgamesn.com,GAMING
Linux 6.14 To Add Sensor Monitoring For A ~$180 ASRock AM5 Motherboard,"In addition to Linux 6.14 set to add sensor monitoring support for the ASUS TUF GAMING X670E PLUS, another lower-cost AMD AM5 motherboard is also set to see sensor monitoring support with this next version of the Linux kernel...",https://www.phoronix.com/news/Linux-6.13-HWMON-B650-Steel,Michael Larabel,,2024-12-15 11:06:34 +0000,https://phoronix.com/news/Linux-6.13-HWMON-B650-Steel,phoronix.com,TECH
"Hardcore FPS Ready or Not's ""dark subject matter"" isn't going anywhere","Plenty of huge co-op games have come and gone these past couple of years, and while the likes of Helldivers 2 have dominated the headlines, Ready or Not is up there as one of the most successful newcomers. It's now celebrating the first anniversary of its 1.0 launch on December 17, and it's establis...",https://www.pcgamesn.com/ready-or-not/interview-2024,Jamie Hore,,2024-12-15 09:00:55 +0000,https://pcgamesn.com/ready-or-not/interview-2024,pcgamesn.com,TECH
"'Meu coração dava uns trancos, e um aparelho com IA ajudou a diagnosticar' - VivaBem","'Meu coração dava uns trancos, e um aparelho com IA ajudou a diagnosticar'&nbsp;&nbsp;VivaBem",https://news.google.com/rss/articles/CBMizgFBVV95cUxQWHNhdGhzcDNLWG5BdzVlaWVndXYweG96X0paXzRKMm42MnQtRlVfekU1am1DTHpMRE5GbnZ4RXlVeTdueElHM3NTSjd6bTBaSENSUXR6ZjVLeE1RQkJ4NUxoaHllaHA4ZlI4VVFtV2NGT192Vl95U3BXQXZZdzQ0WEhlNE5sdnd2OGtmcjhmbnBjbXppZlM3S292SE85UzhKWlpOelRIQmtJeXFENGVsX0JjNkJnWWVsRExLWUJQUE9ManE1eUV0NXRkWndLUQ?oc=5,,,2024-12-15T10:01:50+00:00,https://news.google.com/rss/articles/CBMizgFBVV95cUxQWHNhdGhzcDNLWG5BdzVlaWVndXYweG96X0paXzRKMm42MnQtRlVfekU1am1DTHpMRE5GbnZ4RXlVeTdueElHM3NTSjd6bTBaSENSUXR6ZjVLeE1RQkJ4NUxoaHllaHA4ZlI4VVFtV2NGT192Vl95U3BXQXZZdzQ0WEhlNE5sdnd2OGtmcjhmbnBjbXppZlM3S292SE85UzhKWlpOelRIQmtJeXFENGVsX0JjNkJnWWVsRExLWUJQUE9ManE1eUV0NXRkWndLUQ,news.google.com,LIFESTYLE
"इन तरीकों से झटपट खाली होगा G-Mail स्टोरेज, कभी नहीं आएगी दिक्कत - TV9 Bharatvarsh","इन तरीकों से झटपट खाली होगा G-Mail स्टोरेज, कभी नहीं आएगी दिक्कत&nbsp;&nbsp;TV9 Bharatvarshचुटकियों में खाली हो जाएगा Gmail, फ्री स्पेस वापस पाने के लिए जान लें एक-दो नहीं पूरे 10 तरीके&nbsp;&nbsp;दैनिक जागरण (Dainik Jagran)Tech Tips: स्मार्टफोन से Gmail...",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQVXFfN1hCWWhhU1AwX0hMZWp5dzZRMmVqcUluMjhCVDhBc2tDdE1fY0JwbUplSlpib21pblRCRDl3Z3pUYmhiZGtPcTE3TnRJX2JpVWpOSTZyX1lINEMwQld4SHFhRVlqTzJzUVp0b1BFS3p1eE1nYmhWaHZSMjRJeXdIU044em9KMmdQN2hrcEp2MDJjVjY0VG8yV1BzX3QyV0JPZ1NXYi1rUdIBqgFBVV95cUxQVXFfN1hCWWhhU1AwX0hMZWp5dzZRMmVqcUluMjhCVDhBc2tDdE1fY0JwbUplSlpib21pblRCRDl3Z3pUYmhiZGtPcTE3TnRJX2JpVWpOSTZyX1lINEMwQld4SHFhRVlqTzJzUVp0b1BFS3p1eE1nYmhWaHZSMjRJeXdIU044em9KMmdQN2hrcEp2MDJjVjY0VG8yV1BzX3QyV0JPZ1NXYi1rUQ?oc=5,,,2024-12-15T08:16:09+00:00,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQVXFfN1hCWWhhU1AwX0hMZWp5dzZRMmVqcUluMjhCVDhBc2tDdE1fY0JwbUplSlpib21pblRCRDl3Z3pUYmhiZGtPcTE3TnRJX2JpVWpOSTZyX1lINEMwQld4SHFhRVlqTzJzUVp0b1BFS3p1eE1nYmhWaHZSMjRJeXdIU044em9KMmdQN2hrcEp2MDJjVjY0VG8yV1BzX3QyV0JPZ1NXYi1rUdIBqgFBVV95cUxQVXFfN1hCWWhhU1AwX0hMZWp5dzZRMmVqcUluMjhCVDhBc2tDdE1fY0JwbUplSlpib21pblRCRDl3Z3pUYmhiZGtPcTE3TnRJX2JpVWpOSTZyX1lINEMwQld4SHFhRVlqTzJzUVp0b1BFS3p1eE1nYmhWaHZSMjRJeXdIU044em9KMmdQN2hrcEp2MDJjVjY0VG8yV1BzX3QyV0JPZ1NXYi1rUQ,news.google.com,AI
Samsung Galaxy F15 5G Price: 16000 के इस मोबाइल को खरीदें मात्र 5000 में - Newstrack,"Samsung Galaxy F15 5G Price: 16000 के इस मोबाइल को खरीदें मात्र 5000 में&nbsp;&nbsp;Newstrack12GB RAM, 50MP कैमरा और 5000mAh बैटरी वाले Samsung Galaxy A55 5G पर हजारों का Discount, Amazon का गजब Offer,&nbsp;&nbsp;TechlusiveSamsung Battery Best 5G Smartphone : सैमसंग का नया 432MP के कैमरा वाला और 6700mAh की बैटरी वाला स्मार्टफोन&nbsp;&nbsp;टेक्निकल रंजय8...",https://news.google.com/rss/articles/CBMi5gFBVV95cUxNY2RxWHRlTDVsNTBUN19mdnVCdktnMXBleXZrLWZfZ2JTOG45MGVXdUUxTFNGLWdPOXJKdjRqbU9jZDJyZFBFTWdQbVhhNTdCVVpwTDNMMTVROFRzNVVFdDc1c3Npdk9jUnB5Zmt1YS0yQkVTVzhCbFdkVm1ReUoxYnVsYjBkMzZKVVJoM2dIeHRmbFk3aE9BM1kxMktRVlQtcFVzLVVfT0p4czhVNEhubVBXUFRjM2Z5V1YySkxhZjN2a3J2TTlKNUdoUXgzckNkSm1fOW02VndjVHVtR3Y5eHhZRnBOQQ?oc=5,,,2024-12-15T06:55:28+00:00,https://news.google.com/rss/articles/CBMi5gFBVV95cUxNY2RxWHRlTDVsNTBUN19mdnVCdktnMXBleXZrLWZfZ2JTOG45MGVXdUUxTFNGLWdPOXJKdjRqbU9jZDJyZFBFTWdQbVhhNTdCVVpwTDNMMTVROFRzNVVFdDc1c3Npdk9jUnB5Zmt1YS0yQkVTVzhCbFdkVm1ReUoxYnVsYjBkMzZKVVJoM2dIeHRmbFk3aE9BM1kxMktRVlQtcFVzLVVfT0p4czhVNEhubVBXUFRjM2Z5V1YySkxhZjN2a3J2TTlKNUdoUXgzckNkSm1fOW02VndjVHVtR3Y5eHhZRnBOQQ,news.google.com,TECH
US-Regierung bewegt Bitcoin im Milliardenwert: Verkaufsdruck auf dem Kryptomarkt? - finanzen.net,US-Regierung bewegt Bitcoin im Milliardenwert: Verkaufsdruck auf dem Kryptomarkt?&nbsp;&nbsp;finanzen.net,https://news.google.com/rss/articles/CBMi4gFBVV95cUxOb2diUVVJckxDb2hTMXBnWERvcVFTMTBaUTF5VXByVzVMSGVfc0loY1VUV0I2SGV0bnRJcWIyUmdkQ2xIeDExXzF3cDdaei13ZWx6RXJzdHdkdWxUQWY4dU44NUVoRE1NdDVKNTdrZzlPaDBhb0lxMjUwZXN0QTdDamQzSlJrY3djU1U5NUxINmdZTkc3bmpIbnh0QUFUWUVtOVpKaGo5ZXMzN0JhX0xpOHFIclZweDg2U2FTNHUybFNJNkNRQlU2QXlUTHdSaUJTcE9tSlk0Qmk1ajhhMU1SXzF30gHPAUFVX3lxTE1tckk1b091OTM5bV91THdQTktjRkRIcEk4b2dBQlc1S0NEaG5pRHNQTEkxTlB6TUE4djc5LVNidDRidEhoZjFiQU1NRlpfXzZJVWZUYVgyd1NuQm5mX2N0Szl1Nl9JbWFma1NGY0xhdHhPRzNBVEpPUkdQNXBDNnNJMkhqbl9HbmQxb2xyU2tzMVM4QmdnU3l6aUdpVUVzVEF5cXdTNUdUR3NMZTUtM21xaVkxRHdIZ3pvVVFrZ0t2NmNKTmtBTXdKUnp3OTg0QQ?oc=5,,,2024-12-15T00:10:50+00:00,https://news.google.com/rss/articles/CBMi4gFBVV95cUxOb2diUVVJckxDb2hTMXBnWERvcVFTMTBaUTF5VXByVzVMSGVfc0loY1VUV0I2SGV0bnRJcWIyUmdkQ2xIeDExXzF3cDdaei13ZWx6RXJzdHdkdWxUQWY4dU44NUVoRE1NdDVKNTdrZzlPaDBhb0lxMjUwZXN0QTdDamQzSlJrY3djU1U5NUxINmdZTkc3bmpIbnh0QUFUWUVtOVpKaGo5ZXMzN0JhX0xpOHFIclZweDg2U2FTNHUybFNJNkNRQlU2QXlUTHdSaUJTcE9tSlk0Qmk1ajhhMU1SXzF30gHPAUFVX3lxTE1tckk1b091OTM5bV91THdQTktjRkRIcEk4b2dBQlc1S0NEaG5pRHNQTEkxTlB6TUE4djc5LVNidDRidEhoZjFiQU1NRlpfXzZJVWZUYVgyd1NuQm5mX2N0Szl1Nl9JbWFma1NGY0xhdHhPRzNBVEpPUkdQNXBDNnNJMkhqbl9HbmQxb2xyU2tzMVM4QmdnU3l6aUdpVUVzVEF5cXdTNUdUR3NMZTUtM21xaVkxRHdIZ3pvVVFrZ0t2NmNKTmtBTXdKUnp3OTg0QQ,news.google.com,TECH
Rhode Island says personal data likely breached in social services cyberattack,"State officials said hundreds of thousands of Rhode Island residents could be affected by a cyberattack on the state’s online portal for social services, with a “high probability” that&#160; personally identifiable information was breached. According to an update from Governor Dan McKee’s office, the attack targeted RIBridges, which Rhode Island residents use to apply for [&#8230;]© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2024/12/14/rhode-island-says-personal-data-likely-breached-in-social-services-cyberattack/,Anthony Ha,,2024-12-14T23:17:48+00:00,https://techcrunch.com/2024/12/14/rhode-island-says-personal-data-likely-breached-in-social-services-cyberattack/,techcrunch.com,SOCIETY
17:15 Southwell - 14 December 2024 - Racecard - Horse Racing - Sportinglife.com,17:15 Southwell - 14 December 2024 - Racecard - Horse Racing&nbsp;&nbsp;Sportinglife.com,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOWVBibXNTdFZwV0dvZHo5a3JIVW5qTDU2ZEdpS0R2R1VXMy00d3FSRFFpN1BqeFVlNVRkWmU5di1MYW56bXZaUXEtT2wzVHRaNjNpZFUtUHFLY2JnWTRYVUVhM3RhMmV6b1Z4ZE1Fekw0ZU1hWC1LYXNabzJpeVJUX1JaNmhYWUVteFhOQVVGQnJmSUlxaEZHSVV4M2prd2l0LTNvT21PWjhKN29SYkY3SEdva2p1WWFWMDMzN3lQOEFVMEk?oc=5,,,2024-12-14T23:01:37+00:00,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOWVBibXNTdFZwV0dvZHo5a3JIVW5qTDU2ZEdpS0R2R1VXMy00d3FSRFFpN1BqeFVlNVRkWmU5di1MYW56bXZaUXEtT2wzVHRaNjNpZFUtUHFLY2JnWTRYVUVhM3RhMmV6b1Z4ZE1Fekw0ZU1hWC1LYXNabzJpeVJUX1JaNmhYWUVteFhOQVVGQnJmSUlxaEZHSVV4M2prd2l0LTNvT21PWjhKN29SYkY3SEdva2p1WWFWMDMzN3lQOEFVMEk,news.google.com,AUTOMOBILE
Windows warns Phone Link won’t show ‘sensitive’ Android 15 notifications,"Illustration: Alex Castro / The Verge Microsoft’s Phone Link app is warning that Android smartphones using the latest version of Android 15 won’t display certain “sensitive” notifications, according to a post from Mishaal Rahman spotted by Windows Central. The warning is the result of an Android 15 privacy feature that automatically categorizes notifications like those containing 2FA codes as “sensitive” and prevents third-party apps from seeing them. That extra bit of privacy could come in handy if you’ve unwittingly given a malicious app permission to access your notifications...",https://www.theverge.com/2024/12/14/24321315/microsoft-windows-phone-link-notifications-not-showing-android-15,Wes Davis,,2024-12-14T22:36:33+00:00,https://theverge.com/2024/12/14/24321315/microsoft-windows-phone-link-notifications-not-showing-android-15,theverge.com,TECH
"What are AI ‘world models,’ and why do they matter?","World models, also known as world simulators, are being touted by some as the next big thing in AI. AI pioneer Fei-Fei Li&#8217;s World Labs has raised $230 million to build &#8220;large world models,&#8221; and DeepMind hired one of the creators of OpenAI&#8217;s video generator, Sora, to work on &#8220;world simulators.&#8221; (Sora was released on [&#8230;]© 2024 TechCrunch. All rights reserved. For personal use only.",https://techcrunch.com/2024/12/14/what-are-ai-world-models-and-why-do-they-matter/,Kyle Wiggers,,2024-12-14T18:01:19+00:00,https://techcrunch.com/2024/12/14/what-are-ai-world-models-and-why-do-they-matter/,techcrunch.com,AI
Wasp (YC W21) is hiring a framework engineer to build Rails for JavaScript,Comments,https://news.ycombinator.com/item?id=42418157,,,2024-12-14T17:00:38+00:00,https://news.ycombinator.com/item,news.ycombinator.com,AI
Infinity Nikki is a fashion-forward Zelda,Image: Infold Games Breath of the Styled. Read the full story at The Verge.,https://www.theverge.com/2024/12/14/24320757/infinity-nikki-review-gacha-dress-up-game,Ash Parrish,,2024-12-14T15:00:00+00:00,https://theverge.com/2024/12/14/24320757/infinity-nikki-review-gacha-dress-up-game,theverge.com,TECH
Fern (YC W23) Is Hiring a Senior Front End Engineer,Comments,https://www.ycombinator.com/companies/fern/jobs/UJemKYf-senior-frontend-engineer,,,2024-12-14T12:00:35+00:00,https://ycombinator.com/companies/fern/jobs/UJemKYf-senior-frontend-engineer,ycombinator.com,TECH
'Impressionado com realismo': o que diz quem comprou volante gamer - UOL,'Impressionado com realismo': o que diz quem comprou volante gamer&nbsp;&nbsp;UOL,https://news.google.com/rss/articles/CBMimAFBVV95cUxPZDEzNm4tX0ktM1Voenh5cUNlbUhnVHJscElxQy1XTVlvSjBuWWxUR1l4eGVnTGNkek9ERnVrcy1kVXE4aUpNSnhzY1ZtZVRIN1ROb2daRGJCX2laUmVmcHozdEVXOUVlRHNROGtkc3pWSWtWZVRvczBNOVJmTmpraE5JUFB3MEFDZlBNWkN6bE13THR6T2lEZg?oc=5,,,2024-12-14T10:02:12+00:00,https://news.google.com/rss/articles/CBMimAFBVV95cUxPZDEzNm4tX0ktM1Voenh5cUNlbUhnVHJscElxQy1XTVlvSjBuWWxUR1l4eGVnTGNkek9ERnVrcy1kVXE4aUpNSnhzY1ZtZVRIN1ROb2daRGJCX2laUmVmcHozdEVXOUVlRHNROGtkc3pWSWtWZVRvczBNOVJmTmpraE5JUFB3MEFDZlBNWkN6bE13THR6T2lEZg,news.google.com,GAMING
Another New Twitter? Good Luck With That.,Users are now flocking to Bluesky. But every social media platform becomes a wasteland in the end.,https://www.nytimes.com/2024/12/14/magazine/bluesky-social-media.html,J Wortham,,2024-12-14T10:02:06+00:00,https://nytimes.com/2024/12/14/magazine/bluesky-social-media.html,nytimes.com,TECH
[Removed],[Removed],https://removed.com,,,2024-12-14T16:48:14Z,https://removed.com,removed.com,TECH
Visa Inc.’s (V) Acceptance Of Modern Financial Technology Makes It A Growth Play,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_deb762e9-65ce-4d99-94b7-8045bc240e33,,,2024-12-14T16:34:15Z,https://consent.yahoo.com/v2/collectConsent,consent.yahoo.com,TECH
School smartphone ban results in better sleep and improved mood: study,"School smartphone ban results in better sleep and improved moodPosted on 11 December 2024Psychologists at the University of York, who tested the impact that smartphones have on children’s behaviour for a new two-part documentary series for Channel 4, found that a ban in school impacted positively on sleep and mood.
They found that students in the phone ban group experienced notable improvements in their sleep.
Mood boostChildren in the phone ban group also went to bed on average, 50 minutes earlier during the phone ban weeks compared to the week before the phone ban, for example, bedtime was 10:12 pm one-week post ban, and 11:02 pm the week before the ban.
Pupils in the phone ban group reported a 17% reduction in feelings related to depression and an 18% reduction in feelings related to anxiety, feeling generally less upset and nervous.
Pupils who slept better even showed changes in their heart rate that signalled improved well being.",https://www.york.ac.uk/news-and-events/news/2024/research/school-smartphone-ban-better-sleep/,jonatron,,,https://york.ac.uk/news-and-events/news/2024/research/school-smartphone-ban-better-sleep/,york.ac.uk,TECH
Tenstorrent and the State of AI Hardware Startups,"Made a framework for thinking about AI hardware startups at the end so this post has value to people who are not interested in Tenstorrent.
Separate high-performance RISC-V CPU cores and AI cores into separate chiplets.
[5] Broader AI Hardware Startup FrameworkAI Hardware startups have a problem.
If demand materializes for Tenstorrent hardware, they can achieve healthy 60% gross margins while deeply undercutting the competition on price.
With that said, there are two AI hardware startups that I would like to positively mention.",https://irrationalanalysis.substack.com/p/tenstorrent-and-the-state-of-ai-hardware,zdw,,,https://irrationalanalysis.substack.com/p/tenstorrent-and-the-state-of-ai-hardware,irrationalanalysis.substack.com,AI
IRATA.ONLINE: A Community for Retro-Computing Enthusiasts,"ABOUTFun, Social, Creative, Retro.
IRATA.ONLINE is provided for the benefit of retro-computing users to have a place to socialize, and develop interesting multi-user, interactive, and graphical games and social applications.
It descends from the historical PLATO system, a massive time-sharing system that lasted from 1962 until NovaNET was closed in 2015.
IRATA.ONLINE was initially intended to provide users of Atari 8-bit computer systems a customized experience that was easy to use.
It is hoped that with the introduction of more PLATO terminals for other platforms that IRATA.ONLINE's reach can extend even further.",https://irata.online/,Bluestein,,,https://irata.online/,irata.online,TECH
Man ran 700 miles to make 'insanely impressive' art on GPS fitness app,"He made it using the popular GPS-tracking app Strava, which connects runners, cyclists, hikers and walkers and allows them to record their routes.
“The inspiration for that broadly comes from Strava art.
Unlike other GPS art, which is created using a satellite-tracking app, McCabe uses video-editing software to compile all the maps together.
Making Strava art is tedious, to be sure, but it’s also fulfilling.
Some of Georgiou’s work is chronicled on an Instagram account called “Strava Art,” which shows striking Strava art creations from around the world.",https://www.washingtonpost.com/lifestyle/2024/12/02/strava-art-run-toronto-mccabe/,bookofjoe,,,https://washingtonpost.com/lifestyle/2024/12/02/strava-art-run-toronto-mccabe/,washingtonpost.com,TECH
Should programming languages be safe or powerful?,"21 Nov 2024Should a programming language be powerful and let a programmer do a lot, or should it be safe and protect the programmer from bad mistakes?
What makes a language powerful?
Safe languages can be just as powerful as their unsafe counterparts—in many cases, they are more powerful because the abstractions they create better fit the domain.
Lisp macros: unsafe but powerful #I don’t have the space here to do a deep dive into Lisp macros, but here’s the short of it: Lisp macros are just functions that receive code as data.
Racket macros: the best of both worlds #Racket resolves the dilemma between having to choose between powerful Lisp-like procedural macros, and safe Scheme-like hygienic macros by giving us fully hygienic procedural macros!",https://lambdaland.org/posts/2024-11-21_powerful_or_safe_languages/,soegaard,,,https://lambdaland.org/posts/2024-11-21_powerful_or_safe_languages/,lambdaland.org,TECH
4100 / 4200 Series Graphic Terminals (a.k.a. Unicorn),"The only previous color terminals were the 4027 and 4113 which were earlier and more expensive.
Dave Squire was the engineering manager and 4105 project manager.
Dave Brown was the hardware project manager, Bob Leith was the mechanical project manager, and Ramune Arlauskas was the firmware project manager.
This 4200 brochure provides a high level overview of the 4200 family.
The last member of the 4200 family was the 4211 Netstation.",https://vintagetek.org/4100-4200-series-graphic-terminals-aka-unicorn/,rbanffy,,,https://vintagetek.org/4100-4200-series-graphic-terminals-aka-unicorn/,vintagetek.org,LIFESTYLE
What Is Vim?,"However, there is something very special about Vim that no other editor has:There's a Vim mode in every single mainstream code editor out there.
No matter if VSCode, JetBrains, Emacs, Sublime, Zed - they all let you enable Vim mode.
To flip this around, imagine you would remove the functionality that Vim mode in VSCode gives you from Neovim.
I think Vim at its core is something else: It's a language to talk to your computer.
It's the most complete, consistent implementation of the Vim language.",https://blog.jonas.foo/whats_vim.html,sauercrowd,,,https://blog.jonas.foo/whats_vim.html,blog.jonas.foo,TECH
"The Clever Hans Effect, Iterative LLM Prompting, and Socrates' Meno","That said, philosophers like Hubert Dreyfus challenge this assumption, arguing that human intelligence is far more complex and cannot be fully replicated by machines.
In his seminal work, What Computers Can't Do, Dreyfus drew on the phenomenological tradition by emphasizing that much of human intelligence operates through lived experience, intuitive understanding, and contextual awareness.
The most recent major advancement has come in the form of truly large language models (LLMs).
By examining Socratic questioning, LLM iterative prompting, and Clever Hans’s arithmetic, we see intelligence as an emergent, relational phenomenon that arises through interaction, not isolated cognition.
Socrates’ method of prompting the boy in the Meno mirrors iterative prompting with LLMs.",https://aalokbhattacharya.substack.com/p/men-machines-and-horses,XanderWidener,,,https://aalokbhattacharya.substack.com/p/men-machines-and-horses,aalokbhattacharya.substack.com,TECH
Llama.cpp Now Supports Qwen2-VL (Vision Language Model),"Have a question about this project?
Sign up for a free GitHub account to open an issue and contact its maintainers and the community.
By clicking “Sign up for GitHub”, you agree to our terms of service and privacy statement.
We’ll occasionally send you account related emails.
Sign in to your account",https://github.com/ggerganov/llama.cpp/pull/10361,BUFU,,,https://github.com/ggerganov/llama.cpp/pull/10361,github.com,TECH
Hacking physics from the back of a napkin (2020),"For instance,\[[20 \text{ cm}] = [\text{cm}] = L, \quad [5 \text{ lb}] =[\text{lb}] = M, \quad \quad [2 \text{ days}] =[\text{days}] = T.\]Centimetres measure length, hours measure time, and pounds measure mass.
Length, mass and time are not the only basic dimensions.
We can write\[\sqrt{xy} \approx \sqrt{6.3 \times 1.3} \times 10^{2.5} \approx \sqrt{82} \times 10^2 \approx 900,\]since $\sqrt{82} \approx \sqrt{81} = 9$.
Explain why a circle of radius $r$ colliding with circles of radius $R$ will have cross-section $R + r$.
Physics is brimming with napkin algorithms, just waiting for hackers to explore, exploit and explain, to guide us towards that apotheosis of hacker spirit Stallman describes:Look how wonderful this is.",https://hapax.github.io/physics/teaching/hacks/napkin-hacks/,g0xA52A2A,,,https://hapax.github.io/physics/teaching/hacks/napkin-hacks/,hapax.github.io,TECH
How big data created the modern dairy cow,"This is the story of how the power of big data, combined with an ambitious public-private partnership between dairy farmers and the US Department of Agriculture, enabled the US to engineer the modern dairy cow and transform the dairy industry.
The cow-testing cooperatives, later renamed dairy herd improvement associations (DHIAs), provided the data dairy breeders needed to put Lush’s ideas into action.
It also centralized data from dairy farms across the country: by joining a DHIA, a dairy farmer was not only obtaining information about their own herd but also providing valuable data to dairy farmers all around the country.
Democratizing cattle geneticsThe evolution and refinement of dairy cattle genetics in the US was a sea change in the history of agriculture.
This, in turn, enabled dramatic in-creases in US dairy industry productivity, and allowed the US to become a global powerhouse for dairy cattle genetics – despite having no native dairy cattle populations.",https://worksinprogress.co/issue/how-big-data-created-the-modern-dairy-cow/,surprisetalk,,,https://worksinprogress.co/issue/how-big-data-created-the-modern-dairy-cow/,worksinprogress.co,AI
Show HN: A simple web game to help learn chords and basic progressions,"Chord NebulaLearn and practice piano chords and common chord progressions in both major and minor keys!
Select your MIDI keyboard and key:C G D A E B F# C# F Bb Eb Ab Db GbMajorMinorShow chord notes?
Show chord functions?",https://chords.yottanami.com/,yottanami,,,https://chords.yottanami.com/,chords.yottanami.com,GAMING
The 1955 Le Mans disaster changed motorsport,"The following year, aged 46, Levegh entered a Talbot that he’d done all the work on himself – and insisted on going the distance alone.
When dawn broke on Sunday morning, many of the other fastest cars had retired, leaving Levegh and his Talbot with an astonishing three-lap lead.
Shortly after his race ended, Levegh was seen lying motionless on the grass behind the pits with a rug draped over him.
Unlike the rest of the Mercedes team, Fitch got to know Levegh a little during the lead-up to the race.
Fangio took the first stint in his Mercedes car.",https://www.essesmag.com/articles/racings-deadliest-day,bookofjoe,,,https://essesmag.com/articles/racings-deadliest-day,essesmag.com,TECH
Array Languages for Clojurians (2020),"Array languages for ClojuriansA discussion in the Clojure data science Zulip led me to Slobodan Blazeski’s enlightening article Array languages for Lisp programmers in the journal of the British APL Association.
Let’s see what was – and remains – so compelling about the array programming approach to problems, and compare it to Clojure’s approach.
Array functions Array languages make it both simple and easy to work on whole containers the same way as you work on scalars.
(Our array programming examples will be one-liners, with the result on the following lines.)
To the modern programmer a bespoke piece of input hardware for a programming language may seem bizarre.",http://www.appliedscience.studio/articles/array-programming-for-clojurists.html,simonpure,,,http://appliedscience.studio/articles/array-programming-for-clojurists.html,appliedscience.studio,TECH
Using Libc for GPUs,"Once you have finished building the GPU C library it can be used to run libc or libm functions directly on the GPU.
The GPU C library supports two main usage modes.
The OpenMP Offloading toolchain is completely integrated with the LLVM C library however.
OpenMP Offloading example¶ This section provides a simple example of compiling an OpenMP program with the GPU C library.
Including the wrapper headers, linking the C library, and running the RPC server are all handled automatically by the compiler and runtime.",https://libc.llvm.org/gpu/using.html,hochmartinez,,,https://libc.llvm.org/gpu/using.html,libc.llvm.org,TECH
Pi modder successfully adds M.2 slot to Pi 500,"As I briefly mentioned yesterday, someone mentioned in this blog's comments a successful M.2 socket installation on the empty header on the Pi 500 (something I attempted, rather poorly!).
on the PCIe lines heading to the NVMe slot.
The M.2 socket is comparatively easy—though that didn't stop me from making a mess of mine, which did not look nearly as nice as the one above!
I also bought this M.2 socket, not sure on the other tiny components required but please feel free to post in the comments!
The Pi 500 would've been more of a slam-dunk win with the slot in place, even if empty.",https://www.jeffgeerling.com/blog/2024/pi-modder-successfully-adds-m2-slot-pi-500,avipars,,,https://jeffgeerling.com/blog/2024/pi-modder-successfully-adds-m2-slot-pi-500,jeffgeerling.com,TECH
They see your photos,"They see your photos.
Your photos reveal a lot of private information.
In this experiment, we use Google Vision API to extract the story behind a single photo.",https://theyseeyourphotos.com/,vladyslavfox,,,https://theyseeyourphotos.com/,theyseeyourphotos.com,TECH
Byte Latent Transformer: Patches Scale Better Than Tokens,"ResumenWe introduce the Byte Latent Transformer (BLT), a new byte-level LLM architecture that, for the first time, matches tokenization-based LLM performance at scale with significant improvements in inference efficiency and robustness.
BLT encodes bytes into dynamically sized patches, which serve as the primary units of computation.
We present the first flop controlled scaling study of byte-level models up to 8B parameters with 4T training bytes.
Our results demonstrate the feasibility of scaling models trained on raw bytes without a fixed-vocabulary.
Overall, for fixed inference costs, BLT shows significantly better scaling than tokenization-based models, by simultaneously growing both patch and model size.",https://ai.meta.com/research/publications/byte-latent-transformer-patches-scale-better-than-tokens/?_fb_noscript=1,zxexz,,,https://ai.meta.com/research/publications/byte-latent-transformer-patches-scale-better-than-tokens/,ai.meta.com,TECH
What is entropy? A measure of just how little we know,"Entropy is a measure of disorderliness, and the declaration that entropy is always on the rise — known as the second law of thermodynamics — is among nature’s most inescapable commandments.
“Nothing in life is certain except death, taxes and the second law of thermodynamics,” wrote Seth Lloyd, a physicist at the Massachusetts Institute of Technology.
The Motive Power of FireSadi Carnot at age 17.
But some copies of his book survived, and in them lay the embers of a new science of thermodynamics — the motive power of fire.
This shift in perspective allowed the Austrian physicist Ludwig Boltzmann to reframe and sharpen the idea of entropy using probabilities.",https://www.quantamagazine.org/what-is-entropy-a-measure-of-just-how-little-we-really-know-20241213/,nsoonhui,,,https://quantamagazine.org/what-is-entropy-a-measure-of-just-how-little-we-really-know-20241213/,quantamagazine.org,TECH
